"gene_symbol","0","1","10","11","12","13","14","15","16","17","2","3","4","5","6","7","8","9"
"KRT20",0.0075479208897558,0.00438386682254583,0.00679345422562463,0.00662488678071109,0.000766364398470833,0.0207981016412177,0.409772514322132,0.00977283258027745,0.0130045062429583,0,0.00836964404462678,0.00750036816248779,0.746993035327302,0.00754703779346268,0.00555419119428784,0.00402939545591363,0.0187740008554795,0.00477114545269575
"CDH1",0.00591836397239475,0.00558118314344819,0.0112833176517501,0,0.00269007850632701,0.00513464634193273,0.445468954786771,0.00646796339689297,0.0176712463390707,0.206427415490281,0.0026947149848575,0.008731031143128,0.587478605182972,0.0101220637394272,0.00955736880104428,0.00704445173903599,0.00680691124122003,0.00635152582888186
"COL1A1",0.0309637085225402,0.0206530434281992,0.0180192096562243,0.0178895345308307,2.39875910636721,0.08466245326056,0.0334632721304697,0.0396277252792662,0.0165131771850685,0.0290149463306331,0.0221012181177386,0.019239733234243,0.0463815575782359,0.0249503312235307,0.0431034793867238,0.0289057170638148,0.0324020447051254,3.70265568092998
"COL1A2",0.0204603439820072,0.0171812025427571,0.0310861212378776,0.0193771351716145,2.40338145149586,0.094381559411612,0.0106028124962898,0.0114052942958357,0.00854401331668325,0.0170322487299893,0.0239957986300624,0.0192528381081567,0.0316703348089901,0.0174044291422052,0.0415391333585316,0.032131002138781,0.0236498383197322,3.67374858047735
"COL3A1",0.0181393395439139,0.016513638118386,0.0354954626450187,0.0252662806644109,2.52166282345241,0.099980969674383,0.0173092651523298,0.0421561017526385,0.0309390694191653,0.0196088614593539,0.0286863508959522,0.0210989178655662,0.0323242487785152,0.0214539095337683,0.0515960936535371,0.027965959900252,0.00433346256268192,3.78487712580736
"DCN",0.00958311582922777,0.0117837138137738,0.0164581964172655,0.0409417362442921,0.471226781227489,0.02687609984938,0.012219589101674,0.0313169186059736,0.0245477339548238,0,0.0191290245800256,0.00893773686277646,0.0219539621700565,0.0125421985734162,0.0268929450366544,0.0150562104906252,0.00990438344605078,2.94695075593048
"LUM",0.0214617241738738,0.012548294288767,0.0268432271587524,0.0213088512948448,0.901816466302497,0.0333983165832042,0.031243975281283,0.0268195226290874,0.0320116099301017,0.0760039173012601,0.0192616720875418,0.0148646005075266,0.0590327917188615,0.0118637887427255,0.0149696762727015,0.0204074505298877,0.0149962775958982,3.39792390448103
"PDGFRA",0.000584662865140307,0,0,0.00230953668845379,0.0158676250246313,0.0102018849530548,0.00630208932410532,0.0505549030493601,0.0098982696102938,0,0.00263659615306123,0.000953807394762771,0.000477905015045788,0.00116679752113081,0.00241646992207553,0.0021645167196965,0,0.997066246859486
"PECAM1",0.0164398921543766,0.0261514102328099,0.0451970496757399,0.00814623621601849,0.00630770103607428,1.79186766124964,0.00238119376551619,0.0443322313168353,0.127229249804911,0.212398531341817,0.0779025321977883,0.00710036756120334,0.011140763155047,0.147256745062483,0.365358438276861,0.265226069076427,0.226259227296348,0.00877169487466874
"VWF",0.00139706070931303,0.00250262684935341,0.00431656734369261,0,0.0125761046410228,1.49455960582097,0,0.0025999891154518,0.00261218250719346,0,0.00430369030788482,0.00198840920441563,0.00236781193078119,0.00415952183441545,0.00294227281588578,0.00254948672232284,0.00179590531668529,0.00640583732035572
