"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","gene_id","gene_symbol"
1.20465559417627e-80,2.58825453624748,0.951,0.384,4.05896655901753e-76,"3","ENSG00000008517","ENSG00000008517","IL32"
2.76472998128418e-79,2.0581076725155,0.917,0.257,9.31548119893893e-75,"3","ENSG00000167286","ENSG00000167286","CD3D"
5.22405185625326e-79,2.32775607784238,0.892,0.228,1.76019203244597e-74,"3","ENSG00000116824","ENSG00000116824","CD2"
5.84099188254209e-77,2.37134383487044,0.883,0.268,1.96806380490373e-72,"3","ENSG00000277734","ENSG00000277734","TRAC"
3.44829314500795e-71,0.933132430758876,0.999,0.979,1.16186789227898e-66,"3","ENSG00000166710","ENSG00000166710","B2M"
3.5603837906747e-69,1.98686275242639,0.945,0.503,1.19963571442993e-64,"3","ENSG00000196154","ENSG00000196154","S100A4"
2.08422376937612e-59,4.64022972346968,0.578,0.075,7.0225835685359e-55,"3","ENSG00000186827","ENSG00000186827","TNFRSF4"
1.09488178619949e-56,2.01578755369454,0.83,0.298,3.68909469042055e-52,"3","ENSG00000211772","ENSG00000211772","TRBC2"
2.8261719322758e-56,3.82412283718351,0.621,0.102,9.52250370861009e-52,"3","ENSG00000156127","ENSG00000156127","BATF"
6.25467752509427e-53,1.8072740956104,0.8,0.222,2.10745104530526e-48,"3","ENSG00000198851","ENSG00000198851","CD3E"
8.58017237361601e-52,2.25727988790973,0.732,0.19,2.89100327956618e-47,"3","ENSG00000107742","ENSG00000107742","SPOCK2"
6.11552043863747e-49,3.02304719811569,0.551,0.085,2.06056345659451e-44,"3","ENSG00000163600","ENSG00000163600","ICOS"
1.21117184850948e-48,3.71857639800123,0.5,0.049,4.08092242636784e-44,"3","ENSG00000163599","ENSG00000163599","CTLA4"
1.32707472259169e-46,1.77894661398377,0.781,0.32,4.47144557030043e-42,"3","ENSG00000227507","ENSG00000227507","LTB"
2.91335888849197e-45,3.80648128140414,0.574,0.1,9.81627143888485e-41,"3","ENSG00000186891","ENSG00000186891","TNFRSF18"
2.98079414421584e-45,1.984607952261,0.7,0.193,1.00434877895209e-40,"3","ENSG00000173762","ENSG00000173762","CD7"
3.8425405952989e-42,1.98700151982351,0.678,0.182,1.29470562818001e-37,"3","ENSG00000069667","ENSG00000069667","RORA"
1.25796045147222e-41,1.62974696667724,0.7,0.2,4.23857194519051e-37,"3","ENSG00000160654","ENSG00000160654","CD3G"
1.78963249664487e-41,1.42438221068728,0.737,0.28,6.02998773419521e-37,"3","ENSG00000168685","ENSG00000168685","IL7R"
4.55405478187206e-40,1.97180835621255,0.543,0.144,1.53444321820397e-35,"3","ENSG00000182866","ENSG00000182866","LCK"
1.49536140128527e-37,1.31660949132419,0.784,0.436,5.03847070549058e-33,"3","ENSG00000130755","ENSG00000130755","GMFG"
1.91298379214926e-37,0.975971858573126,0.981,0.877,6.44560758926773e-33,"3","ENSG00000206503","ENSG00000206503","HLA-A"
3.26697689436992e-37,1.43007505778255,0.751,0.44,1.100775194789e-32,"3","ENSG00000144746","ENSG00000144746","ARL6IP5"
5.89561046341119e-37,0.75162227000224,0.979,0.876,1.98646698954177e-32,"3","ENSG00000204525","ENSG00000204525","HLA-C"
9.92910407867448e-37,0.619169225138394,0.998,0.973,3.34551232826858e-32,"3","ENSG00000205542","ENSG00000205542","TMSB4X"
1.0476425239267e-36,1.82563161137171,0.533,0.131,3.52992672011863e-32,"3","ENSG00000198821","ENSG00000198821","CD247"
1.71601530014488e-36,1.12874787690352,0.786,0.495,5.78194195230816e-32,"3","ENSG00000130429","ENSG00000130429","ARPC1B"
8.89328893661156e-36,4.37742551397994,0.374,0.029,2.9965047743019e-31,"3","ENSG00000167618","ENSG00000167618","LAIR2"
4.59125571913844e-35,3.02314976119706,0.484,0.082,1.54697770200651e-30,"3","ENSG00000181847","ENSG00000181847","TIGIT"
3.59493002870791e-34,1.70371801388561,0.58,0.26,1.21127572387284e-29,"3","ENSG00000204397","ENSG00000204397","CARD16"
4.06333214432672e-33,1.12465102417595,0.893,0.58,1.36909913270944e-28,"3","ENSG00000111348","ENSG00000111348","ARHGDIB"
1.3840887315809e-32,5.41246849959238,0.323,0.009,4.6635485721887e-28,"3","ENSG00000049768","ENSG00000049768","FOXP3"
2.06272709391771e-32,1.32701934619696,0.739,0.325,6.95015267024634e-28,"3","ENSG00000134954","ENSG00000134954","ETS1"
1.07778288896064e-31,1.5916621872092,0.721,0.358,3.63148166606397e-27,"3","ENSG00000147168","ENSG00000147168","IL2RG"
5.01039872998055e-31,1.23038709589553,0.801,0.463,1.68820374807965e-26,"3","ENSG00000115165","ENSG00000115165","CYTIP"
1.82646682050277e-30,1.33315000745955,0.652,0.303,6.15409730500202e-26,"3","ENSG00000115977","ENSG00000115977","AAK1"
3.09848956144163e-30,0.780223630081241,0.985,0.812,1.04400507283214e-25,"3","ENSG00000133639","ENSG00000133639","BTG1"
5.2192924173028e-30,1.91620388845342,0.397,0.104,1.758588387086e-25,"3","ENSG00000213658","ENSG00000213658","LAT"
1.32467206515881e-28,0.991016086797604,0.864,0.615,4.4633500563461e-24,"3","ENSG00000133872","ENSG00000133872","SARAF"
1.34147534053396e-28,1.26531964381283,0.584,0.231,4.51996701239512e-24,"3","ENSG00000010810","ENSG00000010810","FYN"
2.45643049509526e-28,2.49663526008259,0.411,0.126,8.27669691017396e-24,"3","ENSG00000120875","ENSG00000120875","DUSP4"
5.48990763594336e-28,1.1035256959798,0.774,0.46,1.84976947885475e-23,"3","ENSG00000128340","ENSG00000128340","RAC2"
1.37289587773137e-27,0.719067475188778,0.922,0.731,4.62583537042807e-23,"3","ENSG00000142669","ENSG00000142669","SH3BGRL3"
1.78287722478168e-27,1.20029269897917,0.817,0.551,6.00722652117938e-23,"3","ENSG00000142168","ENSG00000142168","SOD1"
6.28983230497504e-27,2.36132464705004,0.39,0.067,2.11929609683829e-22,"3","ENSG00000178562","ENSG00000178562","CD28"
9.27672223226099e-27,1.73215810836448,0.613,0.231,3.12569878893802e-22,"3","ENSG00000078596","ENSG00000078596","ITM2A"
1.7127113311108e-26,2.16273273792663,0.37,0.078,5.77080955904472e-22,"3","ENSG00000215788","ENSG00000215788","TNFRSF25"
2.82547008427545e-26,0.623094384051302,0.984,0.912,9.52013890195771e-22,"3","ENSG00000234745","ENSG00000234745","HLA-B"
2.87388254667503e-26,2.60267406480738,0.383,0.074,9.68325985276685e-22,"3","ENSG00000112486","ENSG00000112486","CCR6"
5.8752378073392e-26,4.01455266411728,0.314,0.038,1.97960262680487e-21,"3","ENSG00000134460","ENSG00000134460","IL2RA"
1.59855998661075e-25,2.23232531517119,0.522,0.155,5.38618801888625e-21,"3","ENSG00000211751","ENSG00000211751","TRBC1"
1.61010510978496e-25,0.913380393647416,0.894,0.523,5.42508815690944e-21,"3","ENSG00000081237","ENSG00000081237","PTPRC"
9.78034437615728e-25,3.95129478043491,0.282,0.037,3.29538923410243e-20,"3","ENSG00000280721","ENSG00000280721","AC133644.2"
3.15929031089782e-24,0.961324259812757,0.608,0.26,1.06449127735391e-19,"3","ENSG00000082074","ENSG00000082074","FYB"
3.42705872067712e-24,1.78043710680544,0.502,0.144,1.15471316534495e-19,"3","ENSG00000178573","ENSG00000178573","MAF"
4.25046975124382e-24,1.3254648677158,0.468,0.187,1.43215327798409e-19,"3","ENSG00000186469","ENSG00000186469","GNG2"
5.82887577420589e-24,1.26715746483177,0.652,0.342,1.96398140336093e-19,"3","ENSG00000104660","ENSG00000104660","LEPROTL1"
5.93637162055257e-24,2.52016066253724,0.345,0.067,2.00020105382898e-19,"3","ENSG00000178199","ENSG00000178199","ZC3H12D"
1.19640491237278e-23,0.772215413854158,0.781,0.454,4.03116671174886e-19,"3","ENSG00000169442","ENSG00000169442","CD52"
3.32814611119595e-23,0.980303125716127,0.668,0.406,1.12138555070636e-18,"3","ENSG00000213145","ENSG00000213145","CRIP1"
3.39675394778209e-23,1.92783295466715,0.49,0.239,1.1445022751657e-18,"3","ENSG00000112667","ENSG00000112667","DNPH1"
5.45541095031577e-23,1.29189629155973,0.723,0.415,1.83814616559939e-18,"3","ENSG00000095794","ENSG00000095794","CREM"
5.814051216262e-23,2.73003773755235,0.315,0.044,1.95898641680732e-18,"3","ENSG00000172215","ENSG00000172215","CXCR6"
3.48600636260439e-22,0.724930907531349,0.919,0.733,1.17457498381592e-17,"3","ENSG00000108518","ENSG00000108518","PFN1"
3.95397830684636e-22,1.02390773436498,0.693,0.396,1.33225345070881e-17,"3","ENSG00000102879","ENSG00000102879","CORO1A"
4.62280346193509e-22,2.11306823516629,0.491,0.156,1.55760739846441e-17,"3","ENSG00000163346","ENSG00000163346","PBXIP1"
5.56525189967887e-22,0.583324314269562,0.975,0.875,1.8751559750778e-17,"3","ENSG00000124172","ENSG00000124172","ATP5E"
8.73877060491748e-22,2.15453451101037,0.438,0.112,2.9444413676209e-17,"3","ENSG00000141293","ENSG00000141293","SKAP1"
8.88219664869572e-22,1.15821961951804,0.745,0.41,2.99276733881154e-17,"3","ENSG00000090104","ENSG00000090104","RGS1"
2.58934623978013e-21,2.12336249961503,0.354,0.073,8.72454322031516e-17,"3","ENSG00000100385","ENSG00000100385","IL2RB"
3.16087651006443e-21,0.946848063494451,0.647,0.309,1.06502573130111e-16,"3","ENSG00000188042","ENSG00000188042","ARL4C"
3.65507794117868e-21,2.08029632945368,0.509,0.233,1.23154196150074e-16,"3","ENSG00000172725","ENSG00000172725","CORO1B"
5.01675507663893e-21,0.537772230138956,0.995,0.954,1.69034545552272e-16,"3","ENSG00000137818","ENSG00000137818","RPLP1"
5.31371561922626e-21,1.52972398552981,0.456,0.135,1.7904033407421e-16,"3","ENSG00000111796","ENSG00000111796","KLRB1"
9.17181406363136e-21,2.67453235625173,0.347,0.083,3.09035103059995e-16,"3","ENSG00000136111","ENSG00000136111","TBC1D4"
1.90909185023161e-20,2.20404889081736,0.38,0.085,6.43249408017039e-16,"3","ENSG00000027869","ENSG00000027869","SH2D2A"
2.35461626496863e-20,1.42569208304349,0.541,0.279,7.93364404318529e-16,"3","ENSG00000175567","ENSG00000175567","UCP2"
2.37140748535062e-20,0.711568095148863,0.929,0.751,7.99022038114037e-16,"3","ENSG00000198668","ENSG00000198668","CALM1"
2.7764647843884e-20,1.90911751765015,0.393,0.112,9.35502044451828e-16,"3","ENSG00000168234","ENSG00000168234","TTC39C"
9.2906175240836e-20,1.14305707161273,0.377,0.127,3.13038066856473e-15,"3","ENSG00000153283","ENSG00000153283","CD96"
9.33198086790444e-20,0.62457472823931,0.867,0.711,3.14431763363172e-15,"3","ENSG00000156467","ENSG00000156467","UQCRB"
1.92375087492203e-19,1.07663580586055,0.457,0.171,6.48188619796229e-15,"3","ENSG00000155926","ENSG00000155926","SLA"
2.31919269412181e-19,0.888781614183541,0.656,0.393,7.81428786357404e-15,"3","ENSG00000023445","ENSG00000023445","BIRC3"
2.54209876141158e-19,1.19322881564935,0.594,0.325,8.56534756670019e-15,"3","ENSG00000125354","ENSG00000125354","SEPT6"
2.62871355727884e-19,1.18975198508789,0.641,0.403,8.85718745989534e-15,"3","ENSG00000116161","ENSG00000116161","CACYBP"
3.33636740500549e-19,0.912407294480963,0.721,0.497,1.12415563344255e-14,"3","ENSG00000089737","ENSG00000089737","DDX24"
9.38593017778565e-19,0.768027720943985,0.701,0.467,3.1624953141031e-14,"3","ENSG00000172183","ENSG00000172183","ISG20"
1.20670075966754e-18,1.3601327884716,0.435,0.18,4.0658575396238e-14,"3","ENSG00000077420","ENSG00000077420","APBB1IP"
1.2738327830616e-18,0.577692689688931,0.891,0.745,4.29205217924775e-14,"3","ENSG00000165502","ENSG00000165502","RPL36AL"
1.48669546516647e-18,2.31650519450521,0.26,0.052,5.0092717003319e-14,"3","ENSG00000107485","ENSG00000107485","GATA3"
1.53703220453389e-18,0.952728120503838,0.818,0.588,5.17887630995649e-14,"3","ENSG00000166913","ENSG00000166913","YWHAB"
1.84045352309059e-18,2.26961174671913,0.254,0.043,6.20122410070145e-14,"3","ENSG00000110448","ENSG00000110448","CD5"
2.07456736567217e-18,0.702916912463837,0.873,0.698,6.99004728189582e-14,"3","ENSG00000169567","ENSG00000169567","HINT1"
3.58834753238299e-18,0.548004214970319,0.909,0.773,1.20905781756112e-13,"3","ENSG00000204592","ENSG00000204592","HLA-E"
4.8875369756722e-18,2.13496541625911,0.291,0.084,1.64680670858299e-13,"3","ENSG00000026103","ENSG00000026103","FAS"
7.35750820725597e-18,0.578685683516305,0.798,0.487,2.47903881535283e-13,"3","ENSG00000118503","ENSG00000118503","TNFAIP3"
7.72344529522899e-18,2.35462946946188,0.346,0.097,2.60233765777446e-13,"3","ENSG00000184584","ENSG00000184584","TMEM173"
9.46043275930204e-18,0.607310629403283,0.968,0.864,3.18759821391923e-13,"3","ENSG00000150991","ENSG00000150991","UBC"
1.02948395437308e-17,2.00266805816145,0.418,0.186,3.46874323586465e-13,"3","ENSG00000139193","ENSG00000139193","CD27"
1.87124216093946e-17,0.499143386363111,0.844,0.655,6.3049633370694e-13,"3","ENSG00000118680","ENSG00000118680","MYL12B"
2.12370106415361e-17,1.13639726668522,0.597,0.28,7.15559836555918e-13,"3","ENSG00000196405","ENSG00000196405","EVL"
2.13498435514126e-17,2.28938084457601,0.308,0.085,7.19361628621295e-13,"3","ENSG00000186187","ENSG00000186187","ZNRF1"
2.76931023020187e-17,0.672761023548991,0.868,0.676,9.33091388964217e-13,"3","ENSG00000113387","ENSG00000113387","SUB1"
2.92747698402119e-17,2.08574811233657,0.289,0.079,9.863840949961e-13,"3","ENSG00000117090","ENSG00000117090","SLAMF1"
3.27399260287138e-17,1.2259216621819,0.703,0.398,1.10313906761148e-12,"3","ENSG00000081320","ENSG00000081320","STK17B"
3.61267632120503e-17,1.58147589020811,0.539,0.276,1.21725515966682e-12,"3","ENSG00000222041","ENSG00000222041","LINC00152"
4.48755839707308e-17,1.44663348987671,0.407,0.168,1.5120379263098e-12,"3","ENSG00000162645","ENSG00000162645","GBP2"
5.6376315461454e-17,0.498194001889487,0.984,0.917,1.89954357315823e-12,"3","ENSG00000173812","ENSG00000173812","EIF1"
6.96144924033681e-17,1.19763219519776,0.52,0.23,2.34559070703908e-12,"3","ENSG00000069493","ENSG00000069493","CLEC2D"
7.81963526084139e-17,0.75358705551229,0.819,0.606,2.6347479047879e-12,"3","ENSG00000157514","ENSG00000157514","TSC22D3"
9.91697652642913e-17,2.34681894546977,0.338,0.085,3.34142607081503e-12,"3","ENSG00000111266","ENSG00000111266","DUSP16"
2.40852195635394e-16,0.478446710719396,0.907,0.774,8.11527387973895e-12,"3","ENSG00000232112","ENSG00000232112","TMA7"
2.45194889590304e-16,1.56664238734445,0.34,0.094,8.26159660985571e-12,"3","ENSG00000113263","ENSG00000113263","ITK"
2.61925190624254e-16,1.06122151411599,0.558,0.3,8.82530737289362e-12,"3","ENSG00000273319","ENSG00000273319","RP11-138A9.2"
2.89729664906783e-16,1.40586908763764,0.577,0.315,9.76215132936914e-12,"3","ENSG00000150347","ENSG00000150347","ARID5B"
3.02638964703414e-16,0.910884874555561,0.584,0.325,1.01971172767168e-11,"3","ENSG00000148908","ENSG00000148908","RGS10"
3.18794765060208e-16,1.11638493604098,0.325,0.119,1.07414708139386e-11,"3","ENSG00000127152","ENSG00000127152","BCL11B"
4.1261065687552e-16,0.909672592086394,0.548,0.308,1.39025034727638e-11,"3","ENSG00000138767","ENSG00000138767","CNOT6L"
4.88909548937692e-16,0.586310988714004,0.943,0.801,1.64733183419066e-11,"3","ENSG00000111640","ENSG00000111640","GAPDH"
6.41344366839206e-16,2.13246857185851,0.41,0.165,2.16094570962802e-11,"3","ENSG00000172965","ENSG00000172965","MIR4435-2HG"
7.43969608537626e-16,0.890318080894601,0.624,0.397,2.50673119900668e-11,"3","ENSG00000158985","ENSG00000158985","CDC42SE2"
7.86465295858968e-16,0.993324789683184,0.464,0.226,2.64991616786721e-11,"3","ENSG00000185811","ENSG00000185811","IKZF1"
9.02120588035635e-16,0.356719102320185,0.995,0.957,3.03960510932727e-11,"3","ENSG00000108107","ENSG00000108107","RPL28"
9.223200023036e-16,1.43223665621426,0.354,0.143,3.10766501576175e-11,"3","ENSG00000117602","ENSG00000117602","RCAN3"
9.23550943823983e-16,0.737132566472394,0.85,0.656,3.11181255012053e-11,"3","ENSG00000188612","ENSG00000188612","SUMO2"
1.08034253916043e-15,2.53694719404735,0.227,0.035,3.64010615144714e-11,"3","ENSG00000089012","ENSG00000089012","SIRPG"
1.27667327485407e-15,4.17569649083195,0.23,0.027,4.3016229322933e-11,"3","ENSG00000182010","ENSG00000182010","RTKN2"
1.4075257495614e-15,0.881428717466507,0.555,0.337,4.7425172605722e-11,"3","ENSG00000217555","ENSG00000217555","CKLF"
1.42357776524075e-15,0.920790516589878,0.687,0.471,4.79660292220219e-11,"3","ENSG00000111716","ENSG00000111716","LDHB"
1.82885968753081e-15,1.52720021274701,0.426,0.178,6.16215983116632e-11,"3","ENSG00000139289","ENSG00000139289","PHLDA1"
1.9114812325036e-15,1.51225261392796,0.482,0.208,6.44054486479762e-11,"3","ENSG00000028137","ENSG00000028137","TNFRSF1B"
2.34815654162521e-15,0.380751860732286,0.994,0.927,7.91187865135199e-11,"3","ENSG00000105372","ENSG00000105372","RPS19"
2.54609650464356e-15,0.777071352587386,0.693,0.479,8.57881756274601e-11,"3","ENSG00000185043","ENSG00000185043","CIB1"
4.12133809732373e-15,0.38193607762098,0.992,0.93,1.38864365851226e-10,"3","ENSG00000213741","ENSG00000213741","RPS29"
5.33145693461696e-15,0.871692885768828,0.537,0.35,1.79638109954984e-10,"3","ENSG00000166848","ENSG00000166848","TERF2IP"
5.82627765864452e-15,0.950362043695082,0.473,0.303,1.96310599430368e-10,"3","ENSG00000136732","ENSG00000136732","GYPC"
6.76930450691713e-15,1.32405820010125,0.485,0.194,2.28084946056066e-10,"3","ENSG00000100100","ENSG00000100100","PIK3IP1"
1.0075697049052e-14,0.363100304523301,0.993,0.927,3.39490536370758e-10,"3","ENSG00000075624","ENSG00000075624","ACTB"
1.34929113970468e-14,0.46829696446606,0.839,0.686,4.54630156612096e-10,"3","ENSG00000163466","ENSG00000163466","ARPC2"
1.79897826935863e-14,0.567682688892067,0.873,0.698,6.06147738077697e-10,"3","ENSG00000101608","ENSG00000101608","MYL12A"
2.01079334840899e-14,0.401907980414127,0.927,0.778,6.77516710812924e-10,"3","ENSG00000172757","ENSG00000172757","CFL1"
2.11480768681345e-14,0.360067049208019,0.964,0.86,7.12563301994923e-10,"3","ENSG00000114391","ENSG00000114391","RPL24"
2.26446062272309e-14,0.900877032363062,0.586,0.373,7.62987362220317e-10,"3","ENSG00000065809","ENSG00000065809","FAM107B"
2.87921101164403e-14,1.14300506879576,0.536,0.334,9.70121358263341e-10,"3","ENSG00000160014","ENSG00000160014","CALM3"
3.25585564404425e-14,0.424956883350057,0.992,0.943,1.09702800070427e-09,"3","ENSG00000034510","ENSG00000034510","TMSB10"
3.66928769087254e-14,0.790128140521304,0.588,0.401,1.23632979456259e-09,"3","ENSG00000003402","ENSG00000003402","CFLAR"
4.05086933960087e-14,1.86776229058127,0.294,0.083,1.36489991528512e-09,"3","ENSG00000172575","ENSG00000172575","RASGRP1"
4.38502491050403e-14,1.05496926510198,0.601,0.411,1.47749029334523e-09,"3","ENSG00000178127","ENSG00000178127","NDUFV2"
6.53476606910858e-14,0.584249448902029,0.884,0.716,2.20182407932544e-09,"3","ENSG00000109971","ENSG00000109971","HSPA8"
7.08201657611085e-14,0.70227751438737,0.607,0.321,2.38621466515479e-09,"3","ENSG00000126264","ENSG00000126264","HCST"
7.08970535552374e-14,1.5624877136586,0.299,0.102,2.38880532249017e-09,"3","ENSG00000154814","ENSG00000154814","OXNAD1"
7.43030548279354e-14,0.993096599658914,0.523,0.347,2.50356712937246e-09,"3","ENSG00000138757","ENSG00000138757","G3BP2"
7.61930113004093e-14,0.814480817959753,0.635,0.346,2.56724732275599e-09,"3","ENSG00000155307","ENSG00000155307","SAMSN1"
1.01407908151736e-13,0.855613390217884,0.669,0.43,3.4168380572646e-09,"3","ENSG00000173821","ENSG00000173821","RNF213"
1.19382651671208e-13,0.47814132441172,0.927,0.794,4.02247906540969e-09,"3","ENSG00000197728","ENSG00000197728","RPS26"
1.30111927065822e-13,0.851862223444688,0.506,0.32,4.38399127055582e-09,"3","ENSG00000160932","ENSG00000160932","LY6E"
1.3250031665762e-13,2.94465961517415,0.242,0.047,4.46446566946185e-09,"3","ENSG00000049249","ENSG00000049249","TNFRSF9"
1.43012950907326e-13,1.4078926625152,0.303,0.093,4.81867836787144e-09,"3","ENSG00000013725","ENSG00000013725","CD6"
1.64054833869373e-13,0.659987248652082,0.532,0.328,5.52766357239464e-09,"3","ENSG00000136490","ENSG00000136490","LIMD2"
1.71569880910313e-13,0.540610355130467,0.975,0.874,5.78087556739209e-09,"3","ENSG00000130522","ENSG00000130522","JUND"
2.68995946947232e-13,0.557845844027753,0.89,0.727,9.06354943644005e-09,"3","ENSG00000140319","ENSG00000140319","SRP14"
3.61133303314247e-13,0.492397066596558,0.716,0.571,1.21680255218702e-08,"3","ENSG00000110958","ENSG00000110958","PTGES3"
4.51460547519786e-13,1.59148384119386,0.514,0.281,1.52115116881317e-08,"3","ENSG00000169764","ENSG00000169764","UGP2"
4.51890404710454e-13,1.59685250051876,0.343,0.105,1.5225995296314e-08,"3","ENSG00000010610","ENSG00000010610","CD4"
5.60022535505055e-13,0.892085465128679,0.505,0.265,1.88693993113073e-08,"3","ENSG00000072818","ENSG00000072818","ACAP1"
5.95598165870394e-13,0.989238244878268,0.606,0.386,2.00680846008371e-08,"3","ENSG00000184203","ENSG00000184203","PPP1R2"
6.17993236510988e-13,1.12353949211821,0.378,0.152,2.08226641110012e-08,"3","ENSG00000164674","ENSG00000164674","SYTL3"
6.42174943258936e-13,0.82586828937446,0.535,0.354,2.16374425381666e-08,"3","ENSG00000054267","ENSG00000054267","ARID4B"
7.0126692943947e-13,0.399274942606969,0.941,0.828,2.36284879205335e-08,"3","ENSG00000104904","ENSG00000104904","OAZ1"
7.26456711056686e-13,1.33273892403375,0.212,0.09,2.4477232422344e-08,"3","ENSG00000267121","ENSG00000267121","CTD-2020K17.1"
8.76518560747834e-13,0.521063124532883,0.829,0.654,2.95334163858375e-08,"3","ENSG00000188243","ENSG00000188243","COMMD6"
9.76909537480961e-13,1.12499621031338,0.404,0.244,3.29159899558835e-08,"3","ENSG00000205531","ENSG00000205531","NAP1L4"
9.87261232494715e-13,0.693977845239954,0.55,0.327,3.32647799676769e-08,"3","ENSG00000168421","ENSG00000168421","RHOH"
1.30116990312685e-12,0.508577137972541,0.662,0.534,4.3841618715956e-08,"3","ENSG00000123144","ENSG00000123144","C19orf43"
1.32028972192445e-12,0.868296819051108,0.655,0.478,4.44858418905223e-08,"3","ENSG00000166295","ENSG00000166295","ANAPC16"
1.33930977069313e-12,0.481241067150442,0.888,0.736,4.51267034137345e-08,"3","ENSG00000167283","ENSG00000167283","ATP5L"
1.40234837511947e-12,1.2863053904955,0.365,0.144,4.72507261512755e-08,"3","ENSG00000147443","ENSG00000147443","DOK2"
1.9720498877937e-12,1.12936555687388,0.318,0.173,6.64462489193209e-08,"3","ENSG00000139725","ENSG00000139725","RHOF"
2.06322506862487e-12,1.83258524329807,0.202,0.047,6.95183054622465e-08,"3","ENSG00000102245","ENSG00000102245","CD40LG"
2.44462184837389e-12,1.79598664586932,0.247,0.055,8.23690885591098e-08,"3","ENSG00000183918","ENSG00000183918","SH2D1A"
2.83441528609896e-12,1.38681326477328,0.41,0.244,9.55027886498184e-08,"3","ENSG00000141682","ENSG00000141682","PMAIP1"
3.0670244366508e-12,0.928499267169966,0.621,0.428,1.03340321368512e-07,"3","ENSG00000101745","ENSG00000101745","ANKRD12"
3.46086099235892e-12,0.440023391818658,0.905,0.749,1.16610250276542e-07,"3","ENSG00000181163","ENSG00000181163","NPM1"
4.04413334578073e-12,0.901526922042687,0.293,0.113,1.36263028952736e-07,"3","ENSG00000197540","ENSG00000197540","GZMM"
4.92795926965838e-12,0.61623433844165,0.663,0.519,1.66042659631869e-07,"3","ENSG00000099622","ENSG00000099622","CIRBP"
5.22538456996098e-12,0.420666608394284,0.906,0.768,1.76064107700265e-07,"3","ENSG00000127184","ENSG00000127184","COX7C"
5.33029751559425e-12,1.544595817653,0.297,0.107,1.79599044490433e-07,"3","ENSG00000135842","ENSG00000135842","FAM129A"
8.11030595313358e-12,0.995978350091903,0.304,0.109,2.73268648784883e-07,"3","ENSG00000154451","ENSG00000154451","GBP5"
8.5443302712876e-12,0.946521349422603,0.675,0.446,2.87892664160764e-07,"3","ENSG00000089327","ENSG00000089327","FXYD5"
8.9488403037884e-12,0.988725410632644,0.536,0.34,3.01522225195846e-07,"3","ENSG00000167815","ENSG00000167815","PRDX2"
9.33489283916352e-12,0.4991194582922,0.765,0.609,3.14529879322776e-07,"3","ENSG00000070831","ENSG00000070831","CDC42"
1.0107789690453e-11,0.987385907146412,0.464,0.296,3.40571865830122e-07,"3","ENSG00000134996","ENSG00000134996","OSTF1"
1.03961503547268e-11,0.515309502247437,0.869,0.72,3.50287890052166e-07,"3","ENSG00000228474","ENSG00000228474","OST4"
1.04474232907352e-11,0.952623301719373,0.645,0.453,3.52015480358031e-07,"3","ENSG00000116288","ENSG00000116288","PARK7"
1.05022679584266e-11,1.70593265768384,0.285,0.117,3.53863416591225e-07,"3","ENSG00000140564","ENSG00000140564","FURIN"
1.5070596427209e-11,1.09996453944992,0.553,0.323,5.07788676018379e-07,"3","ENSG00000146386","ENSG00000146386","ABRACL"
1.74903157620129e-11,0.743392583863754,0.425,0.255,5.89318699285261e-07,"3","ENSG00000184922","ENSG00000184922","FMNL1"
1.93253685118809e-11,0.643503420390317,0.801,0.621,6.51148966639316e-07,"3","ENSG00000113558","ENSG00000113558","SKP1"
2.06079255781875e-11,1.1749752519959,0.3,0.127,6.94363444431449e-07,"3","ENSG00000175463","ENSG00000175463","TBC1D10C"
2.08508257025061e-11,1.08654445192211,0.328,0.158,7.0254772122024e-07,"3","ENSG00000143851","ENSG00000143851","PTPN7"
2.18089700238854e-11,2.50689904908588,0.27,0.076,7.34831435984796e-07,"3","ENSG00000136738","ENSG00000136738","STAM"
2.34127475591265e-11,0.700325566122656,0.542,0.33,7.8886911625721e-07,"3","ENSG00000109861","ENSG00000109861","CTSC"
2.55791663749223e-11,0.954217096163208,0.301,0.112,8.61864431836634e-07,"3","ENSG00000115009","ENSG00000115009","CCL20"
2.60771988214718e-11,0.364210687450746,0.72,0.581,8.78645137090669e-07,"3","ENSG00000132341","ENSG00000132341","RAN"
3.0924314606877e-11,0.861897791371906,0.586,0.404,1.04196385636411e-06,"3","ENSG00000183726","ENSG00000183726","TMEM50A"
3.27200958356326e-11,0.79043632335437,0.615,0.428,1.10247090908581e-06,"3","ENSG00000111678","ENSG00000111678","C12orf57"
3.28139057966046e-11,0.665729615101774,0.715,0.514,1.1056317419108e-06,"3","ENSG00000101109","ENSG00000101109","STK4"
3.34467874620179e-11,2.83151904867874,0.228,0.039,1.12695605674523e-06,"3","ENSG00000030419","ENSG00000030419","IKZF2"
3.67412209369208e-11,1.76231910697394,0.31,0.126,1.23795869824861e-06,"3","ENSG00000165272","ENSG00000165272","AQP3"
3.8975053129839e-11,0.781236138767323,0.634,0.451,1.3132254401568e-06,"3","ENSG00000198931","ENSG00000198931","APRT"
4.45832963457431e-11,0.442958956568028,0.697,0.564,1.50218958707347e-06,"3","ENSG00000109332","ENSG00000109332","UBE2D3"
4.83623722649794e-11,0.808031721369997,0.519,0.337,1.62952177109622e-06,"3","ENSG00000133321","ENSG00000133321","RARRES3"
