"gene_id","gene_symbol","ENTREZID","cell_type","rank_stat"
"ENSG00000084754","HADHA","3030","Pericytes",-0.0556553140522573
"ENSG00000204574","ABCF1","23","Pericytes",-0.0561879956718118
"ENSG00000168958","MFF","56947","Pericytes",-0.0567854265337338
"ENSG00000133961","NUMB","8650","Pericytes",-0.058301240660867
"ENSG00000204308","RNF5","6048","Pericytes",-0.0587879983494255
"ENSG00000168439","STIP1","10963","Pericytes",-0.0589911955182858
"ENSG00000156860","FBRS","64319","Pericytes",-0.0598411006226421
"ENSG00000114354","TFG","10342","Pericytes",-0.0606492664788399
"ENSG00000075420","FNDC3B","64778","Pericytes",-0.0610102203058474
"ENSG00000131236","CAP1","10487","Pericytes",-0.0616466587822627
"ENSG00000127445","PIN1","5300","Pericytes",-0.0620595838391351
"ENSG00000104765","BNIP3L","665","Pericytes",-0.0629035076235747
"ENSG00000113269","RNF130","55819","Pericytes",-0.0629481734619498
"ENSG00000137710","RDX","5962","Pericytes",-0.0635618756971949
"ENSG00000008294","SPAG9","9043","Pericytes",-0.0637424179267142
"ENSG00000155660","PDIA4","9601","Pericytes",-0.0639234755699534
"ENSG00000173163","COMMD1","150684","Pericytes",-0.0640473284676705
"ENSG00000169599","NFU1","27247","Pericytes",-0.0647010467938783
"ENSG00000172531","PPP1CA","5499","Pericytes",-0.0651681179048648
"ENSG00000137038","TMEM261","90871","Pericytes",-0.0651703028705322
"ENSG00000165417","GTF2A1","2957","Pericytes",-0.0653970829231342
"ENSG00000156467","UQCRB","7381","Pericytes",-0.0667557987820653
"ENSG00000161057","PSMC2","5701","Pericytes",-0.0668814142966514
"ENSG00000119655","NPC2","10577","Pericytes",-0.0673199830432902
"ENSG00000128590","DNAJB9","4189","Pericytes",-0.0690411793948568
"ENSG00000108829","LRRC59","55379","Pericytes",-0.0704367046020515
"ENSG00000137312","FLOT1","10211","Pericytes",-0.0711392512133309
"ENSG00000134318","ROCK2","9475","Pericytes",-0.071340777237277
"ENSG00000168758","SEMA4C","54910","Pericytes",-0.0732045444450604
"ENSG00000149639","SOGA1","140710","Pericytes",-0.0733470490658899
"ENSG00000104870","FCGRT","2217","Pericytes",-0.0735087991831068
"ENSG00000176386","CDC26","246184","Pericytes",-0.0736229467156907
"ENSG00000151135","TMEM263","90488","Pericytes",-0.0743201001278697
"ENSG00000084234","APLP2","334","Pericytes",-0.0754945155772774
"ENSG00000173230","GOLGB1","2804","Pericytes",-0.0755159611182961
"ENSG00000109775","UFSP2","55325","Pericytes",-0.0755541700090378
"ENSG00000089048","ESF1","51575","Pericytes",-0.0763543711507588
"ENSG00000004455","AK2","204","Pericytes",-0.0767202916097362
"ENSG00000139990","DCAF5","8816","Pericytes",-0.077592105964732
"ENSG00000182534","MXRA7","439921","Pericytes",-0.0776819693502224
"ENSG00000099995","SF3A1","10291","Pericytes",-0.0778939408236728
"ENSG00000115594","IL1R1","3554","Pericytes",-0.0779774500622522
"ENSG00000011465","DCN","1634","Pericytes",-0.0783179119751906
"ENSG00000128294","TPST2","8459","Pericytes",-0.0783983327513208
"ENSG00000119396","RAB14","51552","Pericytes",-0.078929390456318
"ENSG00000170852","KBTBD2","25948","Pericytes",-0.0790959473996065
"ENSG00000104886","PLEKHJ1","55111","Pericytes",-0.0799128556799067
"ENSG00000197380","DACT3","147906","Pericytes",-0.0800409676457296
"ENSG00000130635","COL5A1","1289","Pericytes",-0.0812402022880029
"ENSG00000107164","FUBP3","8939","Pericytes",-0.0813547640334216
"ENSG00000168002","POLR2G","5436","Pericytes",-0.0819368195483955
"ENSG00000073910","FRY","10129","Pericytes",-0.0830273052046285
"ENSG00000079819","EPB41L2","2037","Pericytes",-0.0839755859891802
"ENSG00000170248","PDCD6IP","10015","Pericytes",-0.0849262727205399
"ENSG00000132475","H3F3B","3021","Pericytes",-0.085284731621587
"ENSG00000085733","CTTN","2017","Pericytes",-0.085958881257515
"ENSG00000154305","MIA3","375056","Pericytes",-0.0860723558807214
"ENSG00000127603","MACF1","23499","Pericytes",-0.0865373455026879
"ENSG00000178952","TUFM","7284","Pericytes",-0.0869373110645067
"ENSG00000113580","NR3C1","2908","Pericytes",-0.0870645305100497
"ENSG00000088256","GNA11","2767","Pericytes",-0.0872248460371896
"ENSG00000156052","GNAQ","2776","Pericytes",-0.0882060430655155
"ENSG00000185187","SIGIRR","59307","Pericytes",-0.0883202951170879
"ENSG00000142192","APP","351","Pericytes",-0.0887476388448052
"ENSG00000110717","NDUFS8","4728","Pericytes",-0.0892542809266082
"ENSG00000145725","PPIP5K2","23262","Pericytes",-0.0901542753610649
"ENSG00000188976","NOC2L","26155","Pericytes",-0.0901649026812155
"ENSG00000213625","LEPROT","54741","Pericytes",-0.0907733099069136
"ENSG00000198752","CDC42BPB","9578","Pericytes",-0.0913774583658086
"ENSG00000007392","LUC7L","55692","Pericytes",-0.0919289007253924
"ENSG00000119314","PTBP3","9991","Pericytes",-0.0921089757179172
"ENSG00000173917","HOXB2","3212","Pericytes",-0.0921124011952603
"ENSG00000171135","JAGN1","84522","Pericytes",-0.0923210256228917
"ENSG00000141753","IGFBP4","3487","Pericytes",-0.0925954294141953
"ENSG00000116157","GPX7","2882","Pericytes",-0.09325415508606
"ENSG00000152944","MED21","9412","Pericytes",-0.0943982916125301
"ENSG00000164924","YWHAZ","7534","Pericytes",-0.0949350976911352
"ENSG00000105698","USF2","7392","Pericytes",-0.0956093105974168
"ENSG00000100211","CBY1","25776","Pericytes",-0.0957582748016083
"ENSG00000160691","SHC1","6464","Pericytes",-0.0966541089187355
"ENSG00000101825","MXRA5","25878","Pericytes",-0.0968752015519693
"ENSG00000182247","UBE2E2","7325","Pericytes",-0.0970124214374717
"ENSG00000127616","SMARCA4","6597","Pericytes",-0.0979645330849731
"ENSG00000124226","RNF114","55905","Pericytes",-0.0983576365091944
"ENSG00000104164","BLOC1S6","26258","Pericytes",-0.0985882701901515
"ENSG00000140995","DEF8","54849","Pericytes",-0.0990349227253714
"ENSG00000159228","CBR1","873","Pericytes",-0.0994710208139316
"ENSG00000145685","LHFPL2","10184","Pericytes",-0.100528233730108
"ENSG00000184209","SNRNP35","11066","Pericytes",-0.100682142158113
"ENSG00000181904","C5orf24","134553","Pericytes",-0.102048816706125
"ENSG00000102974","CTCF","10664","Pericytes",-0.102487709772549
"ENSG00000122490","PQLC1","80148","Pericytes",-0.103468527193137
"ENSG00000152492","CCDC50","152137","Pericytes",-0.10362146716511
"ENSG00000135624","CCT7","10574","Pericytes",-0.104387825622515
"ENSG00000120860","CCDC53","51019","Pericytes",-0.104937542241517
"ENSG00000138085","ATRAID","51374","Pericytes",-0.106410215552369
"ENSG00000142327","RNPEPL1","57140","Pericytes",-0.107020452072636
"ENSG00000112511","PHF1","5252","Pericytes",-0.107179539867235
"ENSG00000084733","RAB10","10890","Pericytes",-0.107312592042131
"ENSG00000168092","PAFAH1B2","5049","Pericytes",-0.108729415094342
"ENSG00000162704","ARPC5","10092","Pericytes",-0.108795017005779
"ENSG00000054118","THRAP3","9967","Pericytes",-0.111916055853539
"ENSG00000119801","YPEL5","51646","Pericytes",-0.111919099554943
"ENSG00000114383","TUSC2","11334","Pericytes",-0.11196547465572
"ENSG00000007520","TSR3","115939","Pericytes",-0.112742423901364
"ENSG00000112977","DAP","1611","Pericytes",-0.113021817733588
"ENSG00000131051","RBM39","9584","Pericytes",-0.113598074006732
"ENSG00000071537","SEL1L","6400","Pericytes",-0.114451617734087
"ENSG00000130175","PRKCSH","5589","Pericytes",-0.114686147111286
"ENSG00000011454","RABGAP1","23637","Pericytes",-0.114892840505566
"ENSG00000142634","EFHD2","79180","Pericytes",-0.116368096635683
"ENSG00000095637","SORBS1","10580","Pericytes",-0.116656002478281
"ENSG00000134419","RPS15A","6210","Pericytes",-0.116817734466574
"ENSG00000143443","C1orf56","54964","Pericytes",-0.117973345301521
"ENSG00000163399","ATP1A1","476","Pericytes",-0.118330052890123
"ENSG00000241343","RPL36A","6173","Pericytes",-0.118630086302874
"ENSG00000101017","CD40","958","Pericytes",-0.121562837169782
"ENSG00000143387","CTSK","1513","Pericytes",-0.124396018133565
"ENSG00000117632","STMN1","3925","Pericytes",-0.124926773824604
"ENSG00000198862","LTN1","26046","Pericytes",-0.125343561297443
"ENSG00000167930","FAM234A","83986","Pericytes",-0.125365010743029
"ENSG00000182197","EXT1","2131","Pericytes",-0.125751112090505
"ENSG00000145901","TNIP1","10318","Pericytes",-0.125908881140043
"ENSG00000141682","PMAIP1","5366","Pericytes",-0.126536184505895
"ENSG00000175324","LSM1","27257","Pericytes",-0.128144550911487
"ENSG00000010278","CD9","928","Pericytes",-0.128192610626381
"ENSG00000111716","LDHB","3945","Pericytes",-0.128885377004713
"ENSG00000182307","C8orf33","65265","Pericytes",-0.129118481418825
"ENSG00000120333","MRPS14","63931","Pericytes",-0.129811093582489
"ENSG00000048544","MRPS10","55173","Pericytes",-0.130602253989635
"ENSG00000121644","DESI2","51029","Pericytes",-0.131063206718153
"ENSG00000083457","ITGAE","3682","Pericytes",-0.131483599162993
"ENSG00000180822","PSMG4","389362","Pericytes",-0.132704666874445
"ENSG00000106397","PLOD3","8985","Pericytes",-0.132906863851574
"ENSG00000132432","SEC61G","23480","Pericytes",-0.133428709245693
"ENSG00000155876","RRAGA","10670","Pericytes",-0.134114578475155
"ENSG00000217128","FNIP1","96459","Pericytes",-0.134220511058009
"ENSG00000101752","MIB1","57534","Pericytes",-0.134519916330667
"ENSG00000067560","RHOA","387","Pericytes",-0.135199742511714
"ENSG00000179588","ZFPM1","161882","Pericytes",-0.135229581722335
"ENSG00000083099","LYRM2","57226","Pericytes",-0.13560670425272
"ENSG00000134851","TMEM165","55858","Pericytes",-0.135912733369051
"ENSG00000214046","SMIM7","79086","Pericytes",-0.136196550132586
"ENSG00000107679","PLEKHA1","59338","Pericytes",-0.136202777114735
"ENSG00000120805","ARL1","400","Pericytes",-0.136408206139125
"ENSG00000117318","ID3","3399","Pericytes",-0.136670747322998
"ENSG00000137815","RTF1","23168","Pericytes",-0.137266408077934
"ENSG00000163431","LMOD1","25802","Pericytes",-0.137353033766129
"ENSG00000198663","C6orf89","221477","Pericytes",-0.13748091823243
"ENSG00000145833","DDX46","9879","Pericytes",-0.13853967805214
"ENSG00000102144","PGK1","5230","Pericytes",-0.139271154198568
"ENSG00000107854","TNKS2","80351","Pericytes",-0.140133996749327
"ENSG00000166913","YWHAB","7529","Pericytes",-0.140292474905286
"ENSG00000109519","GRPEL1","80273","Pericytes",-0.140490491767751
"ENSG00000108424","KPNB1","3837","Pericytes",-0.140814672942363
"ENSG00000069345","DNAJA2","10294","Pericytes",-0.141039510928919
"ENSG00000091039","OSBPL8","114882","Pericytes",-0.141716894169394
"ENSG00000185608","MRPL40","64976","Pericytes",-0.141747079997719
"ENSG00000115414","FN1","2335","Pericytes",-0.142343977722665
"ENSG00000140943","MBTPS1","8720","Pericytes",-0.14316053110753
"ENSG00000196776","CD47","961","Pericytes",-0.143675078253336
"ENSG00000131507","NDFIP1","80762","Pericytes",-0.144118076321584
"ENSG00000182827","ACBD3","64746","Pericytes",-0.144995302735729
"ENSG00000163866","SMIM12","113444","Pericytes",-0.145403655055322
"ENSG00000140612","SEC11A","23478","Pericytes",-0.146461428058539
"ENSG00000155090","KLF10","7071","Pericytes",-0.146712838469119
"ENSG00000141002","TCF25","22980","Pericytes",-0.148265857158002
"ENSG00000167515","TRAPPC2L","51693","Pericytes",-0.148771254151576
"ENSG00000134453","RBM17","84991","Pericytes",-0.149370538990399
"ENSG00000118518","RNF146","81847","Pericytes",-0.14942944828866
"ENSG00000166503","RP11-382A20.3","50810","Pericytes",-0.15019912984906
"ENSG00000006652","IFRD1","3475","Pericytes",-0.151954099263888
"ENSG00000165916","PSMC3","5702","Pericytes",-0.15195974800977
"ENSG00000168610","STAT3","6774","Pericytes",-0.152072034489091
"ENSG00000146535","GNA12","2768","Pericytes",-0.152110341956259
"ENSG00000139726","DENR","8562","Pericytes",-0.15295213929188
"ENSG00000184640","SEPT9","10801","Pericytes",-0.152973371292234
"ENSG00000114698","PLSCR4","57088","Pericytes",-0.153256263634053
"ENSG00000204287","HLA-DRA","3122","Pericytes",-0.153454832421295
"ENSG00000136986","DERL1","79139","Pericytes",-0.154655269950228
"ENSG00000140403","DNAJA4","55466","Pericytes",-0.154728841712064
"ENSG00000141279","NPEPPS","9520","Pericytes",-0.155320479008455
"ENSG00000168003","SLC3A2","6520","Pericytes",-0.155866111266893
"ENSG00000162076","FLYWCH2","114984","Pericytes",-0.156358400991456
"ENSG00000161011","SQSTM1","8878","Pericytes",-0.157234586676574
"ENSG00000169714","CNBP","7555","Pericytes",-0.157475829829812
"ENSG00000213741","RPS29","6235","Pericytes",-0.157869961406173
"ENSG00000113719","ERGIC1","57222","Pericytes",-0.159151183656541
"ENSG00000061936","SFSWAP","6433","Pericytes",-0.159178445091335
"ENSG00000178057","NDUFAF3","25915","Pericytes",-0.160644451804406
"ENSG00000105058","FAM32A","26017","Pericytes",-0.160804672609971
"ENSG00000115944","COX7A2L","9167","Pericytes",-0.160961964118425
"ENSG00000138185","ENTPD1","953","Pericytes",-0.161478237822337
"ENSG00000165264","NDUFB6","4712","Pericytes",-0.161635685941006
"ENSG00000126456","IRF3","3661","Pericytes",-0.161872955137059
"ENSG00000090060","PAPOLA","10914","Pericytes",-0.162477225245228
"ENSG00000151694","ADAM17","6868","Pericytes",-0.163510384431067
"ENSG00000184924","PTRHD1","391356","Pericytes",-0.163730431206662
"ENSG00000055044","NOP58","51602","Pericytes",-0.164464356197921
"ENSG00000147044","CASK","8573","Pericytes",-0.165634612557129
"ENSG00000067334","DNTTIP2","30836","Pericytes",-0.167159245726926
"ENSG00000182473","EXOC7","23265","Pericytes",-0.167553786257983
"ENSG00000078902","TOLLIP","54472","Pericytes",-0.16763605813703
"ENSG00000140905","GCSH","2653","Pericytes",-0.169432978495322
"ENSG00000123684","LPGAT1","9926","Pericytes",-0.169743797211537
"ENSG00000255529","POLR2M","81488","Pericytes",-0.169980715798696
"ENSG00000167283","ATP5L","10632","Pericytes",-0.17054515447778
"ENSG00000064666","CNN2","1265","Pericytes",-0.170593339982195
"ENSG00000009413","REV3L","5980","Pericytes",-0.17165792878631
"ENSG00000164733","CTSB","1508","Pericytes",-0.172078618549243
"ENSG00000145425","RPS3A","6189","Pericytes",-0.172288544327225
"ENSG00000149600","COMMD7","149951","Pericytes",-0.172501444909089
"ENSG00000109475","RPL34","6164","Pericytes",-0.172579288725513
"ENSG00000084652","TXLNA","200081","Pericytes",-0.172824386623552
"ENSG00000110852","CLEC2B","9976","Pericytes",-0.173638966014899
"ENSG00000079616","KIF22","3835","Pericytes",-0.173639596106962
"ENSG00000112667","DNPH1","10591","Pericytes",-0.173998492311257
"ENSG00000100348","TXN2","25828","Pericytes",-0.174230657067788
"ENSG00000078747","ITCH","83737","Pericytes",-0.174415570915249
"ENSG00000164609","SLU7","10569","Pericytes",-0.174533963497265
"ENSG00000182628","SKA2","348235","Pericytes",-0.174773268739212
"ENSG00000163170","BOLA3","388962","Pericytes",-0.175129255324922
"ENSG00000118579","MED28","80306","Pericytes",-0.175198185708497
"ENSG00000137207","YIPF3","25844","Pericytes",-0.177169073053368
"ENSG00000171206","TRIM8","81603","Pericytes",-0.177213346244089
"ENSG00000096401","CDC5L","988","Pericytes",-0.177292826622205
"ENSG00000109390","NDUFC1","4717","Pericytes",-0.177325037078804
"ENSG00000165637","VDAC2","7417","Pericytes",-0.177812918893466
"ENSG00000266964","FXYD1","5348","Pericytes",-0.177873149530157
"ENSG00000198858","R3HDM4","91300","Pericytes",-0.178350467263515
"ENSG00000178127","NDUFV2","4729","Pericytes",-0.178388151606045
"ENSG00000148719","DNAJB12","54788","Pericytes",-0.178512773835243
"ENSG00000167522","ANKRD11","29123","Pericytes",-0.178799890903182
"ENSG00000082701","GSK3B","2932","Pericytes",-0.179738910112155
"ENSG00000150961","SEC24D","9871","Pericytes",-0.18009896559716
"ENSG00000006451","RALA","5898","Pericytes",-0.18250147176234
"ENSG00000221823","PPP3R1","5534","Pericytes",-0.182645719109922
"ENSG00000112562","SMOC2","64094","Pericytes",-0.183103263901531
"ENSG00000180370","PAK2","5062","Pericytes",-0.183591316695045
"ENSG00000055070","SZRD1","26099","Pericytes",-0.183658804596073
"ENSG00000117143","UAP1","6675","Pericytes",-0.183913057635143
"ENSG00000163468","CCT3","7203","Pericytes",-0.184600911157162
"ENSG00000162889","MAPKAPK2","9261","Pericytes",-0.184816005547431
"ENSG00000167565","SERTAD3","29946","Pericytes",-0.185226636638639
"ENSG00000187555","USP7","7874","Pericytes",-0.185317977288647
"ENSG00000104823","ECH1","1891","Pericytes",-0.186645380591133
"ENSG00000160408","ST6GALNAC6","30815","Pericytes",-0.187650756493575
"ENSG00000112305","SMAP1","60682","Pericytes",-0.187778035568701
"ENSG00000242247","ARFGAP3","26286","Pericytes",-0.188681097002218
"ENSG00000054523","KIF1B","23095","Pericytes",-0.189097203926312
"ENSG00000109320","NFKB1","4790","Pericytes",-0.189140336032226
"ENSG00000101782","RIOK3","8780","Pericytes",-0.189482573645388
"ENSG00000088448","ANKRD10","55608","Pericytes",-0.189755664084866
"ENSG00000196419","XRCC6","2547","Pericytes",-0.190500723246672
"ENSG00000189159","HN1","51155","Pericytes",-0.191098739732136
"ENSG00000168288","MMADHC","27249","Pericytes",-0.192810326880061
"ENSG00000154856","APCDD1","147495","Pericytes",-0.193261669948353
"ENSG00000214026","MRPL23","6150","Pericytes",-0.193880199640945
"ENSG00000172183","ISG20","3669","Pericytes",-0.194349060246575
"ENSG00000089351","GRAMD1A","57655","Pericytes",-0.194587248642444
"ENSG00000057663","ATG5","9474","Pericytes",-0.194595204608186
"ENSG00000136830","FAM129B","64855","Pericytes",-0.195488953030528
"ENSG00000168807","SNTB2","6645","Pericytes",-0.196206740215278
"ENSG00000068383","INPP5A","3632","Pericytes",-0.197569736412879
"ENSG00000164985","PSIP1","11168","Pericytes",-0.198039537080884
"ENSG00000090006","LTBP4","8425","Pericytes",-0.198840759724811
"ENSG00000197170","PSMD12","5718","Pericytes",-0.199279808840369
"ENSG00000077147","TM9SF3","56889","Pericytes",-0.199724379090507
"ENSG00000179604","CDC42EP4","23580","Pericytes",-0.200160579452257
"ENSG00000213676","ATF6B","1388","Pericytes",-0.200655967251055
"ENSG00000115350","POLE4","56655","Pericytes",-0.201712683900581
"ENSG00000097033","SH3GLB1","51100","Pericytes",-0.202389752559996
"ENSG00000126698","DNAJC8","22826","Pericytes",-0.205557466830279
"ENSG00000182492","BGN","633","Pericytes",-0.206289967596029
"ENSG00000179091","CYC1","1537","Pericytes",-0.207032157608025
"ENSG00000142168","SOD1","6647","Pericytes",-0.208055609292018
"ENSG00000162924","REL","5966","Pericytes",-0.209388441883464
"ENSG00000120697","ALG5","29880","Pericytes",-0.210159582769521
"ENSG00000136026","CKAP4","10970","Pericytes",-0.210617614972851
"ENSG00000149823","VPS51","738","Pericytes",-0.210631408924345
"ENSG00000162852","CNST","163882","Pericytes",-0.212311444166412
"ENSG00000185627","PSMD13","5719","Pericytes",-0.2124135572741
"ENSG00000179526","SHARPIN","81858","Pericytes",-0.213071697072596
"ENSG00000135486","HNRNPA1","3178","Pericytes",-0.213139394163141
"ENSG00000091879","ANGPT2","285","Pericytes",-0.213296889537648
"ENSG00000111799","COL12A1","1303","Pericytes",-0.213747477299528
"ENSG00000154582","TCEB1","6921","Pericytes",-0.215700276719292
"ENSG00000163166","IWS1","55677","Pericytes",-0.215832122616037
"ENSG00000061676","NCKAP1","10787","Pericytes",-0.216336621138607
"ENSG00000058272","PPP1R12A","4659","Pericytes",-0.216810278842815
"ENSG00000118680","MYL12B","103910","Pericytes",-0.216834070931081
"ENSG00000166902","MRPL16","54948","Pericytes",-0.216839209153331
"ENSG00000166741","NNMT","4837","Pericytes",-0.220440922684897
"ENSG00000111145","ELK3","2004","Pericytes",-0.223429772884034
"ENSG00000105568","PPP2R1A","5518","Pericytes",-0.223709296947076
"ENSG00000133026","MYH10","4628","Pericytes",-0.223940994505713
"ENSG00000173436","MINOS1","440574","Pericytes",-0.223958966989449
"ENSG00000185475","TMEM179B","374395","Pericytes",-0.224448553370903
"ENSG00000132780","NASP","4678","Pericytes",-0.225646669207546
"ENSG00000172428","MYEOV2","150678","Pericytes",-0.225939712365849
"ENSG00000175854","SWI5","375757","Pericytes",-0.226330881292163
"ENSG00000138448","ITGAV","3685","Pericytes",-0.227017482330614
"ENSG00000068697","LAPTM4A","9741","Pericytes",-0.227177261167591
"ENSG00000113732","ATP6V0E1","8992","Pericytes",-0.227209797723912
"ENSG00000054267","ARID4B","51742","Pericytes",-0.227596599576723
"ENSG00000180098","TRNAU1AP","54952","Pericytes",-0.22760092489585
"ENSG00000197982","C1orf122","127687","Pericytes",-0.228007098845244
"ENSG00000166170","BAG5","9529","Pericytes",-0.22813434197764
"ENSG00000150938","CRIM1","51232","Pericytes",-0.228225835690275
"ENSG00000186522","SEPT10","151011","Pericytes",-0.229203431176475
"ENSG00000089220","PEBP1","5037","Pericytes",-0.229308145713273
"ENSG00000072778","ACADVL","37","Pericytes",-0.230366650844178
"ENSG00000145349","CAMK2D","817","Pericytes",-0.230846001912173
"ENSG00000215712","TMEM242","729515","Pericytes",-0.230948471168064
"ENSG00000035687","ADSS","159","Pericytes",-0.230955469868474
"ENSG00000072134","EPN2","22905","Pericytes",-0.232192573156593
"ENSG00000147454","SLC25A37","51312","Pericytes",-0.233192192202294
"ENSG00000068831","RASGRP2","10235","Pericytes",-0.23344526102834
"ENSG00000161281","COX7A1","1346","Pericytes",-0.235058218158996
"ENSG00000123395","ATG101","60673","Pericytes",-0.236515771906784
"ENSG00000137267","TUBB2A","7280","Pericytes",-0.237233303215422
"ENSG00000157020","SEC13","6396","Pericytes",-0.237319500807314
"ENSG00000160633","SAFB","6294","Pericytes",-0.238862651469459
"ENSG00000163453","IGFBP7","3490","Pericytes",-0.241378448075384
"ENSG00000015153","YAF2","10138","Pericytes",-0.242587987852043
"ENSG00000068366","ACSL4","2182","Pericytes",-0.242791469771359
"ENSG00000166164","BRD7","29117","Pericytes",-0.243446046285794
"ENSG00000022267","FHL1","2273","Pericytes",-0.243907873551149
"ENSG00000187068","C3orf70","285382","Pericytes",-0.244875375256488
"ENSG00000100519","PSMC6","5706","Pericytes",-0.244941555554529
"ENSG00000161203","AP2M1","1173","Pericytes",-0.245296846853542
"ENSG00000127947","PTPN12","5782","Pericytes",-0.245730493950711
"ENSG00000185825","BCAP31","10134","Pericytes",-0.245982114757446
"ENSG00000187257","RSBN1L","222194","Pericytes",-0.247191477226868
"ENSG00000198707","CEP290","80184","Pericytes",-0.247305379053874
"ENSG00000173207","CKS1B","1163","Pericytes",-0.247406711780072
"ENSG00000115468","EFHD1","80303","Pericytes",-0.248252920883397
"ENSG00000082898","XPO1","7514","Pericytes",-0.249436274005411
"ENSG00000277791","PSMB3","5691","Pericytes",-0.249598834405651
"ENSG00000149313","AASDHPPT","60496","Pericytes",-0.250218068133483
"ENSG00000148450","MSRB2","22921","Pericytes",-0.25024509104296
"ENSG00000178449","COX14","84987","Pericytes",-0.250373012686148
"ENSG00000134056","MRPS36","92259","Pericytes",-0.250524054163979
"ENSG00000174917","C19orf70","125988","Pericytes",-0.251474506978119
"ENSG00000085719","CPNE3","8895","Pericytes",-0.251724564649536
"ENSG00000123179","EBPL","84650","Pericytes",-0.252773918018625
"ENSG00000107731","UNC5B","219699","Pericytes",-0.254417987053942
"ENSG00000134590","FAM127A","8933","Pericytes",-0.255120353194289
"ENSG00000106772","PRUNE2","158471","Pericytes",-0.255581844593683
"ENSG00000159674","SPON2","10417","Pericytes",-0.255865349063217
"ENSG00000198015","MRPL42","28977","Pericytes",-0.256019929673651
"ENSG00000197448","GSTK1","373156","Pericytes",-0.256586551016937
"ENSG00000034677","RNF19A","25897","Pericytes",-0.257580999143743
"ENSG00000095906","NUBP2","10101","Pericytes",-0.258200033562708
"ENSG00000198954","KIF1BP","26128","Pericytes",-0.258596045738532
"ENSG00000124155","PIGT","51604","Pericytes",-0.260192440748542
"ENSG00000100612","DHRS7","51635","Pericytes",-0.26065946515714
"ENSG00000106628","POLD2","5425","Pericytes",-0.260876127640316
"ENSG00000116747","TROVE2","6738","Pericytes",-0.261284796883726
"ENSG00000105401","CDC37","11140","Pericytes",-0.261536344817516
"ENSG00000103429","BFAR","51283","Pericytes",-0.262707763605526
"ENSG00000250479","CHCHD10","400916","Pericytes",-0.264112360217765
"ENSG00000175203","DCTN2","10540","Pericytes",-0.264549554872649
"ENSG00000103145","HCFC1R1","54985","Pericytes",-0.26464929956647
"ENSG00000165410","CFL2","1073","Pericytes",-0.264923455602314
"ENSG00000145494","NDUFS6","4726","Pericytes",-0.26539136642553
"ENSG00000180817","PPA1","5464","Pericytes",-0.26567588679919
"ENSG00000185800","DMWD","1762","Pericytes",-0.266491879764905
"ENSG00000106605","BLVRA","644","Pericytes",-0.267372759071092
"ENSG00000154723","ATP5J","522","Pericytes",-0.268814189676787
"ENSG00000185651","UBE2L3","7332","Pericytes",-0.269050157868918
"ENSG00000149257","SERPINH1","871","Pericytes",-0.269547292913153
"ENSG00000101911","PRPS2","5634","Pericytes",-0.270008871478963
"ENSG00000153006","SREK1IP1","285672","Pericytes",-0.271123644832369
"ENSG00000099956","SMARCB1","6598","Pericytes",-0.271128222054021
"ENSG00000087302","C14orf166","51637","Pericytes",-0.273718829354568
"ENSG00000182551","ADI1","55256","Pericytes",-0.274093638323651
"ENSG00000115806","GORASP2","26003","Pericytes",-0.274769372189542
"ENSG00000104368","PLAT","5327","Pericytes",-0.276451012962149
"ENSG00000164258","NDUFS4","4724","Pericytes",-0.277983196521355
"ENSG00000144021","CIAO1","9391","Pericytes",-0.278518052141335
"ENSG00000166086","JAM3","83700","Pericytes",-0.279292736103835
"ENSG00000089053","ANAPC5","51433","Pericytes",-0.279796631442888
"ENSG00000057608","GDI2","2665","Pericytes",-0.280433927485464
"ENSG00000179222","MAGED1","9500","Pericytes",-0.280447125625552
"ENSG00000131495","NDUFA2","4695","Pericytes",-0.280616096088274
"ENSG00000143862","ARL8A","127829","Pericytes",-0.281732052848357
"ENSG00000168487","BMP1","649","Pericytes",-0.282384049640586
"ENSG00000103121","CMC2","56942","Pericytes",-0.282460263727461
"ENSG00000135926","TMBIM1","64114","Pericytes",-0.282564154690965
"ENSG00000143569","UBAP2L","9898","Pericytes",-0.28280879472763
"ENSG00000125107","CNOT1","23019","Pericytes",-0.283364227102466
"ENSG00000101608","MYL12A","10627","Pericytes",-0.285267242114792
"ENSG00000117118","SDHB","6390","Pericytes",-0.285598076598844
"ENSG00000117614","SYF2","25949","Pericytes",-0.286188272168824
"ENSG00000115128","SF3B6","51639","Pericytes",-0.286409591770207
"ENSG00000113721","PDGFRB","5159","Pericytes",-0.286499476878838
"ENSG00000204256","BRD2","6046","Pericytes",-0.286604197795279
"ENSG00000129235","TXNDC17","84817","Pericytes",-0.288296980623556
"ENSG00000213626","LBH","81606","Pericytes",-0.288349589987494
"ENSG00000131669","NINJ1","4814","Pericytes",-0.288771663724126
"ENSG00000104067","TJP1","7082","Pericytes",-0.290091529590244
"ENSG00000136238","RAC1","5879","Pericytes",-0.290331235380191
"ENSG00000173992","CCS","9973","Pericytes",-0.292068325732013
"ENSG00000100242","SUN2","25777","Pericytes",-0.292445686847974
"ENSG00000164244","PRRC1","133619","Pericytes",-0.293180623011503
"ENSG00000101882","NKAP","79576","Pericytes",-0.293344484653995
"ENSG00000007168","PAFAH1B1","5048","Pericytes",-0.294419039045125
"ENSG00000129250","KIF1C","10749","Pericytes",-0.294803500087131
