"gene_id","cell_type","logFC_mt25","FDR_mt25","significant_mt25","logFC_mt20","FDR_mt20","significant_mt20"
"ENSG00000003056","Macrophages",0.413143611485408,0.998845877114298,FALSE,0.427878721642859,0.999178301045505,FALSE
"ENSG00000003056","Mast_cells",0.800942736426355,0.658325708515393,FALSE,0.779574276023709,0.655792298020129,FALSE
"ENSG00000003056","Monocytes",0.0123128617642883,0.996585382944894,FALSE,0.00983779108710113,0.999317609378203,FALSE
"ENSG00000003056","Pericytes",0.0788040703147929,0.996670563838034,FALSE,0.126702328382376,0.997861040884521,FALSE
"ENSG00000003056","Plasma_cells",0.645883950295116,0.93813298736842,FALSE,0.654515739646653,0.942736514766623,FALSE
"ENSG00000003056","T_cells",0.204157414656135,0.927118203655451,FALSE,0.213384207982893,0.923634389308501,FALSE
"ENSG00000003147","Endothelial",0.170095999152891,0.998348054428417,FALSE,0.183221115354808,0.998456677726992,FALSE
"ENSG00000003147","Epithelial",-0.491443243414764,0.999885721283904,FALSE,-0.426527198620193,0.999961302946579,FALSE
"ENSG00000003147","Macrophages",-0.374380738020372,0.998845877114298,FALSE,-0.266671063590184,0.999178301045505,FALSE
"ENSG00000003147","T_cells",-0.530140945933324,0.89586035379797,FALSE,-0.517757761512044,0.897872812726819,FALSE
"ENSG00000003249","Epithelial",1.64130473935369,0.999885721283904,FALSE,1.34531569260853,0.999961302946579,FALSE
"ENSG00000003393","Epithelial",0.207505191575685,0.999885721283904,FALSE,0.0261593027385779,0.999961302946579,FALSE
"ENSG00000003393","Mast_cells",1.51976371648684,0.562636326797462,FALSE,1.5088455543413,0.568752599076113,FALSE
"ENSG00000003393","T_cells",0.469199258906926,0.913269643738738,FALSE,0.481859472161231,0.917191941840815,FALSE
"ENSG00000003400","B_cells",0.422273214256786,0.937070420792723,FALSE,0.407664230046306,0.932808740032655,FALSE
"ENSG00000003400","Endothelial",0.370646384957996,0.998348054428417,FALSE,0.330068323354163,0.998456677726992,FALSE
"ENSG00000003400","Epithelial",-0.287432060399808,0.999885721283904,FALSE,-0.309082461783214,0.999961302946579,FALSE
"ENSG00000003400","Macrophages",0.0593954273133317,0.998845877114298,FALSE,-0.00748503471642394,0.999178301045505,FALSE
"ENSG00000003400","Plasma_cells",0.453952680453733,0.999095059856237,FALSE,0.453445667142369,0.999687993938603,FALSE
